PLATFORM_NUMBER,EDMO_CODE
3901193,1440
3901194,1440
3901195,1440
3901196,1440
3901197,1440
3901198,1440
3901199,1440
3901200,1440
3901201,1440
3901202,1440
3901203,1440
3901204,1390
3901205,1390
3901206,1390
3901207,1390
3901208,1390
3901209,1390
3901210,1390
3901211,1390
3901212,1390
3901213,1390
3901214,1390
3901215,1390
3901216,1390
3901217,1390
3901218,1390
3901219,3844
3901220,3844
3901221,3844
3901222,3844
3901223,3844
3901224,3844
3901225,3844
3901226,3844
3901227,3844
3901228,3844
3901229,3844
3901230,3844
3901231,3844
3901232,3844
3901233,3844
3901234,3844
3901235,3844
3901236,3844
3901237,3844
3901238,3844
3901239,3844
3901240,3844
3901241,3844
3901242,3844
3901243,3844
3901244,1390
3901245,1390
3901246,1390
3901247,1390
3901248,1390
3901249,1390
3901250,1390
3901251,1390
3901252,1390
3901253,1390
3901254,1440
3901255,1440
3901256,1440
3901257,1440
3901258,1440
3901259,1440
3901260,3577
3901261,3577
3901262,3577
3901263,3577
3901264,3577
3901265,3577
3901266,3577
3901267,3577
3901268,1390
3901269,1390
3901270,1390
3901271,1390
3901272,1390
3901273,1390
3901274,1390
3901275,1390
3901276,1390
3901277,1390
3901278,1440
3901279,1440
3901280,1440
3901281,1440
3901282,1440
3901283,1440
3901284,1440
3901285,1440
3901286,1440
3901287,1440
3901288,1440
3901289,1440
3901290,1440
3901291,1440
3901292,1440
3901293,1440
3901294,1440
3901295,1440
3901296,1440
3901297,1440
3901298,1440
3901299,1440
3901300,1440
3901301,1440
3901302,1440
3901303,1440
3901304,1440
3901305,1440
3901306,1440
3901307,1440
3901308,1440
3901309,1440
3901310,1440
3901311,1440
3901312,1440
3901313,1440
3901314,1390
3901465,1484
3901466,1484
3901467,1484
3901468,1390
3901469,1390
3901470,1390
3901471,1390
3901472,1390
3901473,1390
3901474,1390
3901475,1390
3901476,1390
3901477,1390
3901478,1390
3901479,1390
3901480,1390
3901481,1390
3901482,1390
3901483,1390
3901484,1390
3901485,1390
3901486,1390
3901487,1390
3901488,29
3901489,29
3901490,29
3901491,29
3901492,29
3901493,29
3901494,29
3901495,29
3901496,29
3901497,29
3901498,29
3901499,29
3901500,29
3901501,29
3901502,29
3901503,29
3901504,29
3901505,29
3901506,29
3901507,29
3901508,29
3901509,29
3901510,29
3901511,29
3901512,29
3901513,29
3901514,29
3901515,29
3901516,29
3901517,29
3901518,29
3901519,29
3901520,29
3901521,29
3901522,29
3901523,29
3901524,29
3901525,29
3901526,29
3901527,29
3901528,29
3901529,29
3901530,29
3901531,29
3901532,17
3901533,17
3901534,17
3901535,17
3901536,17
3901537,17
3901538,17
3901539,17
3901540,29
3901541,29
3901542,29
3901543,29
3901544,29
3901545,29
3901546,29
3901547,29
3901548,29
3901549,29
3901550,29
3901551,29
3901552,29
3901553,29
3901554,29
3901555,29
3901556,29
3901560,29
3901561,29
3901562,29
3901563,29
3901564,29
3901565,29
3901566,29
3901567,29
3901568,29
3901569,29
3901570,29
3901571,29
3901572,29
3901573,29
3901574,29
3901575,29
3901576,29
3901578,47
3901579,47
3901580,47
3901581,47
3901582,47
3901583,47
3901584,47
3901586,47
3901588,1850
3901589,1850
3901590,1850
3901591,1850
3901592,1850
3901593,1850
3901594,1850
3901595,1850
3901596,1850
3901597,1850
3901598,1850
3901601,1850
3901602,1850
3901603,1850
3901604,1850
3901605,1850
3901606,1850
3901607,1850
3901608,1850
3901609,1850
3901610,1850
3901611,1850
3901612,1850
3901619,1850
3901620,1850
3901621,1850
3901622,1850
3901623,1850
3901624,1850
3901625,1850
3901626,1850
3901627,1850
3901628,1850
3901629,1850
3901630,1850
3901631,1850
3901632,1850
3901633,1850
3901634,1850
3901635,1850
3901636,1850
3901637,1850
3901638,1850
3901639,1850
3901640,1850
3901641,1850
3901642,1850
3901643,1850
3901644,1850
3901645,1850
3901646,1850
3901647,1850
3901648,1850
3901649,1850
3901650,1850
3901651,1850
3901652,1850
3901653,1850
3901654,1850
3901655,1850
3901656,1850
3901657,1850
3901658,1850
3901659,1850
3901660,1850
3901661,1850
3901662,1850
3901663,1850
3901664,1850
3901665,1850
3901666,1850
3901667,1850
3901668,1850
3901669,1850
3901670,1850
3901671,1850
3901672,1850
3901673,1850
3901674,1850
3901675,1850
3901676,1850
3901677,1850
3901678,1850
3901679,1850
3901680,1850
3901681,1850
3901682,1850
3901683,1850
3901684,1850
3901685,1850
3901686,1850
3901687,1850
3901788,1390
3901789,1390
3901790,1390
3901791,1390
3901792,1390
3901793,1390
3901794,1390
3901795,1390
3901796,1390
3901797,1390
3901798,1390
3901799,1390
3901800,1390
3901801,1390
3901802,1390
3901803,1390
3901804,1390
3901805,1390
3901806,1390
3901807,3844
3901808,3844
3901809,3844
3901810,3844
3901811,3844
3901812,3844
3901813,3844
3901814,3844
3901815,3844
3901816,3844
3901817,3844
3901818,3844
3901819,3844
3901820,3844
3901821,3844
3901822,3844
3901823,3844
3901824,3844
3901825,3844
3901826,3844
3901827,3844
3901828,3844
3901829,3844
3901830,3844
3901831,3844
3901832,3844
3901833,3844
3901834,3844
3901835,3844
3901836,3844
3901837,3844
3901838,1850
3901839,1850
3901840,1850
3901841,1850
3901842,1850
3901843,1850
3901844,1850
3901845,1850
3901846,1850
3901847,1850
3901848,120
3901849,120
3901850,195
3901851,195
3901852,4614
3901853,4614
3901854,4614
3901855,4614
3901856,4614
3901857,4614
3901858,4614
3901859,4614
3901860,4614
3901861,4614
3901862,4614
3901863,4614
3901864,4614
3901865,4614
3901866,4614
3901867,4614
3901868,4614
3901869,4614
3901870,4614
3901871,4614
3901872,4614
3901873,4614
3901874,4614
3901875,4614
3901876,632
3901877,632
3901878,632
3901879,632
3901880,632
3901881,632
3901882,632
3901883,632
3901884,632
3901885,632
3901886,632
3901887,632
3901888,632
3901889,632
3901890,4614
3901891,4614
3901892,4614
3901893,4614
3901894,4614
3901895,4614
3901896,4614
3901897,4614
3901898,4614
3901899,4614
3901900,4614
3901901,4614
3901902,4614
3901903,4614
3901904,4614
3901905,4614
3901906,4614
3901907,4614
3901908,4614
3901909,4614
3901910,195
3901911,195
3901912,4614
3901913,4614
3901914,4614
3901915,4614
3901916,4614
3901917,4614
3901918,4614
3901919,4614
3901920,4614
3901921,4614
3901922,4614
3901923,4614
3901924,4614
3901925,4614
3901926,4614
3901927,4614
3901928,4614
3901929,4614
3901930,4614
3901931,4614
3901932,4614
3901933,4614
3901934,4614
3901935,4614
3901936,4614
3901937,4614
3901938,4614
3901939,4614
3901940,4614
3901941,4614
3901942,4614
3901943,4614
3901944,4614
3901945,4614
3901946,4614
3901947,4614
3901948,4614
3901949,4614
3901950,4614
3901951,4614
3901952,4614
3901953,4614
3901954,4614
3901955,4614
3901956,4614
3901957,4614
3901958,4614
3901959,4614
3901960,4614
3901961,120
3901962,120
3901963,120
3901964,4614
3901965,4614
3901966,632
3901967,632
3901968,632
3901969,632
3901970,4614
3901971,4614
3901972,4614
3901973,120
3901974,120
3901975,120
3901976,120
3901977,120
3901978,4614
3901979,4614
3901980,4614
3901981,4614
3901982,4614
3901983,4614
3901984,4614
3901985,4614
3901986,4614
3901987,4614
3901988,1351
3901989,4614
3901990,4614
3901991,4614
3901992,4614
3901993,4614
3901994,4614
3901995,4614
3901996,4614
3901997,4614
3901998,4614
3901999,4614
3902000,4614
3902001,4614
3902004,1843
3902005,1843
3902006,1843
3902007,4614
3902008,4614
3902009,4614
3902010,4614
3902011,4614
3902012,4614
3902013,4614
3902014,4614
3902100,195
3902101,195
3902102,195
3902103,195
3902104,195
3902105,195
3902106,195
3902107,195
3902108,195
3902109,195
3902110,195
3902111,195
3902112,195
3902113,195
3902114,195
3902115,195
3902116,195
3902117,195
3902118,195
3902119,195
3902120,4614
3902121,4614
3902122,4614
3902123,4614
3902124,4614
3902125,4614
3902126,4614
3902127,4614
3902128,4614
3902129,4614
3902130,4614
3902131,4614
3902132,4614
3902133,4614
3902134,4614
3902135,4614
3902136,4614
3902137,4614
3902138,3844
3902139,3844
3902140,3844
3902141,3844
3902142,3844
3902143,3844
3902144,3844
3902145,3844
3902146,3844
3902147,1440
3902148,1440
3902149,1440
3902150,1440
3902151,1440
3902152,1440
3902153,1440
3902154,1440
3902155,1440
3902156,1440
3902157,1440
3902158,1440
3902159,1440
3902160,1440
3902161,1440
3902162,1440
3902163,1440
3902164,3844
3902165,3844
3902166,3844
3902167,3844
3902168,3844
3902169,3844
3902170,1390
3902171,1390
3902172,1390
3902173,1390
3902174,1390
3902175,1390
3902176,1390
3902177,1390
3902178,1390
3902179,1390
3902180,1390
3902181,1390
3902182,1390
3902183,1390
3902184,1390
3902185,1390
3902186,1390
3902187,1390
3902188,1390
3902189,1390
3902190,1390
3902191,1390
3902192,1390
3902193,1390
3902194,1390
3902195,1390
3902196,1390
3902197,1390
3902198,1390
3902199,1390
3902200,1440
3902201,1440
3902202,1440
3902203,1440
3902204,1440
3902205,1440
3902206,1440
3902207,1440
3902208,1440
3902209,1440
3902210,1440
3902211,1440
3902212,1440
3902213,1440
3902214,1440
3902215,1440
3902216,1440
3902217,1440
3902218,1440
3902219,1440
3902235,3844
3902236,3844
3902237,3844
3902238,3844
3902239,3844
3902240,3844
3902241,3844
3902242,3844
3902243,3844
3902244,3844
3902245,3844
3902246,3844
3902247,3844
3902248,3844
3902249,3844
3902250,3844
3902251,3844
3902252,3844
3902253,3844
3902254,3844
3902255,3844
3902256,3844
3902257,3844
3902258,3844
3902259,3844
3902260,3844
3902261,3844
3902262,3844
3902263,3844
3902264,3844
3902266,1440
3902267,1440
3902268,1440
3902269,1440
3902270,1440
3902271,1440
3902272,1440
3902273,1440
3902274,1440
3902275,1440
3902276,1440
3902277,1440
3902278,1440
3902279,1440
3902280,1440
3902281,1440
3902282,1440
3902283,1440
3902284,1440
3902285,1390
3902286,1390
3902287,1390
3902288,1390
3902289,1390
3902290,1390
3902291,1390
3902292,1390
3902293,1390
3902294,1390
3902295,1390
3902296,1390
3902297,1390
3902298,1390
3902299,1390
3902300,1390
3902301,1390
3902302,1390
3902304,1390
3902305,1390
3902306,1390
3902307,1390
3902308,1390
3902309,1390
3902310,1390
3902311,1390
3902312,1390
3902313,1390
3902314,1390
3902315,1440
3902316,1440
3902317,1440
3902318,1440
3902319,1440
3902320,1440
3902321,3839
3902322,3839
3902323,1440
3902324,1440
3902325,3839
3902326,3839
3902327,3839
3902328,3839
3902329,1440
3902330,3844
3902331,3844
3902332,3844
3902333,3844
3902334,3844
3902335,3844
3902336,3844
3902337,3844
3902338,3844
3902339,3844
3902340,3844
3902341,3844
3902342,3844
3902343,3844
3902344,3844
3902345,3844
3902346,3844
3902347,3844
3902348,3844
3902350,3839
3902351,3839
3902352,3839
3902353,3839
3902354,3839
3902355,3839
3902356,3839
3902357,3839
3902358,3839
3902359,3839
3902360,3839
3902361,3839
3902362,3839
3902363,3839
3902364,3839
3902365,3839
3902366,3839
3902367,3839
3902368,3839
3902369,3839
3902370,3839
3902371,3839
3902372,3839
3902373,3839
3902374,3839
3902375,1440
3902376,1440
3902377,1440
3902378,1440
3902379,1440
3902380,1440
3902381,1440
3902382,1440
3902383,1440
3902384,1440
3902385,1440
3902386,1440
3902387,1440
3902388,1537
3902389,1537
3902390,1537
3902391,1537
3902392,1537
3902393,1537
3902394,1537
3902395,1537
3902396,1537
3902397,1537
3902398,29
3902399,29
3902400,29
3902401,29
3902402,29
3902403,29
3902448,1537
3902449,3839
3902450,3839
3902451,1537
3902452,1537
3902453,1537
3902454,1537
3902455,1537
3902456,632
3902457,632
3902458,1054
3902459,1054
3902460,1054
3902461,1843
3902462,1351
3902463,1351
3902464,1351
3902465,1351
3902466,3410
3902467,3410
3902468,632
3902469,632
3902470,3332
3902471,490
3902472,490
3902473,540
3902474,164
3902475,1850
3902476,1054
3902477,5727
3902483,120
3902484,120
3902488,1850
3902489,1054
3902490,490
3902491,47
3902492,47
3902493,29
3902494,29
3902495,29
3902496,29
3902497,1850
3902498,490
3902499,544
3902500,120
3902502,29
3902503,29
3902504,1054
3902505,3410
3902506,353
3902518,1054
3902519,1054
3902520,1390
3902521,1390
3902522,1390
3902523,1390
3902524,1390
3902525,1390
3902526,1390
3902527,1390
3902531,1725
3902533,1390
3902534,1390
3902535,1390
3902536,1390
3902554,3839
3902555,3839
3902556,3839
3902557,3839
3902558,3839
3902559,3839
3902560,3839
3902561,3839
3902562,3839
3902563,1850
3902564,5716
3902565,4635
3902566,1054
3902567,632
3902568,1390
3902573,3334
3902579,1725
3902580,120
3902581,3334
3902582,29
3902583,1054
3902584,1054
3902585,1054
3902586,1054
3902587,1850
3902588,1850
3902589,490
3902590,1054
3902592,1850
3902593,3844
3902594,3844
3902607,3301
3902608,1054
3902609,1054
3902610,632
3902611,632
3902612,3844
3902613,3844
3902614,3410
3902615,3844
3902616,4635
3902617,3844
3902618,3844
3902619,1054
3902620,1054
3902621,1054
3902622,1054
3902624,353
3902625,353
3902626,120
3902628,396
3902629,3334
3902630,3334
3902631,540
3902632,1368
3902633,1368
3902634,1368
3902635,1368
3902637,1368
3902639,1440
3902640,1440
3902641,149
3902642,3839
3902643,3839
3902644,3839
3902645,3839
3902646,3839
3902647,3839
3902657,540
3902658,1440
3902659,1440
3902660,3844
3902661,3844
3902663,1054
3902664,195
3902665,1054
3902666,120
3902667,6092
3902668,3334
3902669,3334
3902670,1850
3902671,1850
3902672,1850
3902673,1440
3902674,1440
3902675,1440
3902676,1054
3902677,5716
3902678,3844
3902679,3844
3902680,3844
3902681,47
3902682,3839
3902683,3844
3902684,4640
3902686,1368
3902687,3844
3902688,47
3902689,3844
3902691,120
3902692,120
3902694,5716
3902695,120
3902700,3844
3902702,2234
3902703,1054
3902713,353
3902725,3844
3902726,3844
3902743,1440
3902750,1051
3902751,1051
3902754,1051
3902756,120
3902758,120
4900071,1979
4900072,1979
4900073,1979
4900074,1979
4900075,1979
4900076,1979
4900077,1979
4900078,1979
4900079,1979
4900081,1979
4900082,1979
4900083,1979
4900084,1979
4900085,1979
4900086,3839
4900087,3839
4900088,3839
4900089,3839
4900090,3839
4900091,3839
4900092,3839
4900093,3839
4900094,3839
4900095,3839
4900096,3839
4900097,3839
4900098,3839
4900099,3839
4900100,3839
4900101,1979
4900102,1979
4900103,1979
4900104,1979
4900105,1979
4900106,1979
4900107,1979
4900108,1979
4900109,1979
4900110,1979
4900111,1979
4900112,1979
4900113,1979
4900114,1979
4900115,1979
4900116,1979
4900117,1979
4900118,1979
4900119,1979
4900120,1979
4900121,1979
4900122,1979
4900123,1979
4900124,1979
4900125,1979
4900126,1979
4900127,1979
4900128,1979
4900129,1979
4900130,1979
4900131,1979
4900132,1979
4900133,1979
4900134,1979
4900135,1979
4900136,1979
4900137,1440
4900138,1440
4900139,1440
4900140,1440
4900141,1440
4900142,1440
4900143,1440
4900144,1440
4900145,1440
4900146,1440
4900147,3844
4900148,3844
4900149,3844
4900150,3844
4900151,3844
4900152,1390
4900153,1390
4900154,3844
4900155,3844
4900156,3844
4900157,3844
4900158,3844
4900159,3844
4900160,3844
4900161,1463
4900162,1463
4900163,1463
4900164,1463
4900165,1440
4900166,1440
4900167,1440
4900168,1440
4900169,1440
4900170,1440
4900171,1440
4900172,1440
4900173,1440
4900174,1440
4900175,1440
4900176,1440
4900177,3844
4900178,3844
4900179,3844
4900180,3844
4900181,3844
4900182,3844
4900183,3844
4900184,3844
4900185,3844
4900186,3844
4900187,2947
4900188,2947
4900189,2947
4900190,2947
4900191,2947
4900192,2947
4900193,2947
4900207,540
4900208,540
4900209,540
4900210,540
4900211,540
4900212,540
4900213,540
4900214,540
4900215,540
4900216,540
4900217,540
4900218,540
4900219,540
4900220,540
4900221,540
4900222,540
4900223,540
4900224,540
4900225,540
4900226,1051
4900227,1979
4900228,3844
4900229,3844
4900230,3844
4900232,3844
4900233,1979
4900234,1979
4900235,1979
4900236,1979
4900238,1979
4900239,1979
4900240,1979
4900243,1979
4900244,1979
4900245,1979
4900246,1979
4900248,1979
4900249,1979
4900250,1979
4900254,1979
4900255,1979
4900256,1979
4900257,1979
4900258,2947
4900259,2947
4900260,2947
4900261,2947
4900262,2947
4900263,2947
4900264,2947
4900265,2947
4900268,3844
4900269,3844
4900270,3844
4900271,3844
4900272,3844
4900273,3844
4900274,3839
4900275,3839
4900276,3839
4900277,3839
4900278,3839
4900279,3839
4900280,3839
4900281,3839
4900282,3839
4900283,3839
4900284,3839
4900285,3839
4900286,3839
4900287,3839
4900288,1537
4900289,1537
4900290,1537
4900291,1537
4900292,1537
4900293,1537
4900294,1537
4900295,1537
4900296,2947
4900297,2947
4900298,2947
4900299,2947
4900300,2947
4900301,1054
4900302,1054
4900303,1054
4900306,3839
4900307,3839
4900308,3839
4900309,3839
4900310,3839
4900311,3839
